ts,open,high,low,close,volume
2025-03-10 00:00:00-04:00,56.01196411180186,58.71524425474532,55.79570050040183,56.23805618286133,7456100
2025-03-11 00:00:00-04:00,55.746545628722785,56.23805106452508,52.925305477186505,53.003944396972656,8280500
2025-03-12 00:00:00-04:00,52.54193338662133,52.9449677058685,51.450790686981954,51.47045135498047,4248700
2025-03-13 00:00:00-04:00,51.33283229239088,51.912808894790345,50.71353435256692,50.782344818115234,4827900
2025-03-14 00:00:00-04:00,51.44096454839523,51.51960347404766,50.61523520465427,50.949459075927734,4445300
2025-03-17 00:00:00-04:00,51.34265988809758,52.561595078527894,50.99860756614378,52.22737121582031,7407800
2025-03-18 00:00:00-04:00,51.94229439653382,51.96195506387345,51.37214629335112,51.755523681640625,2649500
2025-03-19 00:00:00-04:00,52.07991925930447,52.18805106291116,51.06741918896756,51.902976989746094,3503700
2025-03-20 00:00:00-04:00,51.68671932875302,52.197881740432386,50.91013975156854,50.95928955078125,3084800
2025-03-21 00:00:00-04:00,50.772515838520135,51.64739496286165,50.24168903839526,51.56875228881836,6332700
2025-03-24 00:00:00-04:00,52.079919678673996,52.71887829610097,51.88331673870499,52.620574951171875,3391300
2025-03-25 00:00:00-04:00,52.47312366731762,52.80734752825171,51.61790147176069,51.93246841430664,3243400
2025-03-26 00:00:00-04:00,52.02093848506282,53.1514025951425,51.961960227072424,52.95479965209961,2454500
2025-03-27 00:00:00-04:00,52.99411924552142,53.760866573260536,52.59108491300609,53.239871978759766,4651400
2025-03-28 00:00:00-04:00,53.161229329118704,53.289018041528465,52.414138972484,52.56159210205078,3599700
2025-03-31 00:00:00-04:00,52.63040388155743,54.47846165241396,52.56159341933878,54.16389846801758,7950200
2025-04-01 00:00:00-04:00,53.95746563565757,54.49812085998481,53.60358112522117,54.193389892578125,4992100
2025-04-02 00:00:00-04:00,53.63307869620643,54.99946331453946,53.32834395223357,54.67506790161133,3245900
2025-04-03 00:00:00-04:00,54.69472493026034,55.23538016593377,53.69205337961142,54.82251739501953,7008400
2025-04-04 00:00:00-04:00,52.600908320575314,54.852004040815956,51.40163764747515,51.509769439697266,7533400
2025-04-07 00:00:00-04:00,49.31765385400686,51.41146807006945,47.990590671226975,48.5115852355957,9293400
2025-04-08 00:00:00-04:00,49.76984462275623,49.976276018858,46.61437667569163,47.204185485839844,8787900
