ts,open,high,low,close,volume,ma20,ma60,ma240,macd,signal,hist
2025-03-07 00:00:00-05:00,99.51944880534556,101.49358118482019,99.364618801905,101.24198150634766,4042400,,,,0.0,0.0,0.0
2025-03-10 00:00:00-04:00,101.52262395724486,105.16121413047806,101.52262395724486,103.85480499267578,5535400,,,,0.05862103975736943,0.03256724430964968,0.026053795447719748
2025-03-11 00:00:00-04:00,104.19349631750416,104.50316370481062,101.01940375184961,101.05811309814453,4282500,,,,-0.012030408148802962,0.01428951789225106,-0.02631992604105402
2025-03-12 00:00:00-04:00,99.55815564951952,100.43877665119736,99.04526973999408,99.63557434082031,3284600,,,,-0.09522945693915119,-0.02281040583112368,-0.07241905110802752
2025-03-13 00:00:00-04:00,99.49041694965776,100.9226332181612,99.3839680940165,100.8742446899414,1909600,,,,-0.08914421191411748,-0.04254321344743549,-0.04660099846668199
2025-03-14 00:00:00-04:00,100.70005177316803,102.52902583480672,100.24522620744949,102.15161895751953,4419400,,,,-0.029189267965819,-0.038923551756911465,0.009734283791092466
2025-03-17 00:00:00-04:00,102.25807275945341,103.38062164690172,101.73550766181916,102.44194030761719,5577100,,,,0.022915243031036425,-0.0232738025050094,0.046189045536045824
2025-03-18 00:00:00-04:00,102.85805780172579,103.05159715147904,101.97743677932672,102.56774139404297,2757500,,,,0.06346754615620398,-0.0024282252502967087,0.06589577140650069
2025-03-19 00:00:00-04:00,102.43226371622191,102.8677383334583,101.7451894176166,102.4225845336914,2786600,,,,0.08338180752609503,0.017394318026817592,0.06598748949927744
2025-03-20 00:00:00-04:00,102.38388176444356,103.14836736812127,102.14195388445485,102.7806396484375,2946600,,,,0.11473852368250448,0.039205070917074765,0.07553345276542972
2025-03-21 00:00:00-04:00,102.71290537030015,103.20644033787619,101.0290893070478,101.7161636352539,5649200,,,,0.07907770287447136,0.04792897495968297,0.031148727914788385
2025-03-24 00:00:00-04:00,101.85163601372997,102.27743143897712,100.67102679503772,100.8161849975586,2619400,,,,0.002420448123729102,0.03815565194924284,-0.03573520382551374
2025-03-25 00:00:00-04:00,99.67427777546207,99.67427777546207,98.66785699739405,99.19042205810547,24651800,,,,-0.14629912958062619,-0.00088138834246564,-0.14541774123816054
2025-03-26 00:00:00-04:00,99.46138750507595,100.94198492945141,99.25816897457862,100.54522705078125,5938600,,,,-0.17719828462540477,-0.037767014597669304,-0.13943127002773548
2025-03-27 00:00:00-04:00,100.58393750336448,102.190334783416,100.42910011668084,101.75486755371094,5232700,,,,-0.1264579864862867,-0.05615207580996204,-0.07030591067632466
2025-03-28 00:00:00-04:00,102.45162193056585,103.94189856679108,101.96776616749479,103.50642395019531,6173400,,,,0.019864194716504358,-0.04050849402274598,0.060372688739250335
2025-03-31 00:00:00-04:00,104.87089450321612,106.21601285383785,104.35800122312752,105.74182891845703,6560100,,,,0.2695457762125244,0.02293088790843755,0.24661488830408684
2025-04-01 00:00:00-04:00,105.10314407289071,105.36442292305122,104.04833472412182,104.87089538574219,3941900,,,,0.4025402612943907,0.10024553953057107,0.3022947217638196
2025-04-02 00:00:00-04:00,105.28701217958418,105.28701217958418,103.8064074105742,104.27091217041016,3279800,,,,0.46136339268028337,0.1735251810931051,0.28783821158717826
2025-04-03 00:00:00-04:00,106.21601191141815,106.89340698016247,104.270909809663,105.58699798583984,6063300,102.35145835876465,,,0.586921969991252,0.2571688851237535,0.3297530848674985
2025-04-04 00:00:00-04:00,106.56439087693998,106.91276760051967,100.56457526877516,101.10649871826172,7368600,102.34468421936035,,,0.380470830190518,0.2820588434830359,0.09841198670748208
2025-04-07 00:00:00-04:00,100.88392584516933,101.40649095134088,97.41951683557997,98.29045867919922,7767500,102.06646690368652,,,0.027211214242129245,0.23071043324193077,-0.20349921899980153
2025-04-08 00:00:00-04:00,98.97753823047067,100.62265232983721,97.31307314824133,98.00982666015625,6473400,101.9140525817871,,,-0.2661464848817019,0.13074898135474042,-0.39689546623644234
2025-04-09 00:00:00-04:00,97.69046769433238,100.4678022071939,95.17441940686521,99.0452651977539,7048100,101.8845371246338,,,-0.41966634241141776,0.020143597443702383,-0.4398099398551201
2025-04-10 00:00:00-04:00,98.8033395994742,100.94198106197163,98.24206517500359,99.8678207397461,4114800,101.83421592712402,,,-0.4769421495871313,-0.07965056364366842,-0.3972915859434629
2025-04-11 00:00:00-04:00,100.2936156658948,101.7742130264098,98.57109043907207,101.25164794921875,3582800,101.78921737670899,,,-0.41877155299398794,-0.14768036898418105,-0.2710911840098069
2025-04-14 00:00:00-04:00,101.07746451662454,103.48707149829067,100.3807184294633,103.1386947631836,3224700,101.82405509948731,,,-0.2347972240070959,-0.1651459692189217,-0.06965125478817422
2025-04-15 00:00:00-04:00,103.59352192633389,104.03866834282088,102.7806404044054,103.23546600341797,2599700,101.85744132995606,,,-0.08169063543566324,-0.14842255467405335,0.06673191923839011
2025-04-16 00:00:00-04:00,103.48707756440812,103.99028433180773,102.23872875427526,102.50000762939453,2786900,101.8613124847412,,,-0.01429852457137315,-0.12155617494454507,0.10725765037317192
2025-04-17 00:00:00-04:00,103.30320606696598,105.50958717919208,103.22578737245378,104.23220825195312,3156700,101.93389091491699,,,0.1642876777973612,-0.06431654516662788,0.22860422296398908
2025-04-21 00:00:00-04:00,104.29026850408758,104.29026850408758,101.33875276276302,102.12259674072266,3608900,101.95421257019044,,,0.14757415830663945,-0.02189639358868572,0.16947055189532517
2025-04-22 00:00:00-04:00,102.8290305367123,104.81283476829945,102.70322331107805,104.65800476074219,2304700,102.14630355834962,,,0.3194401362588053,0.0464250421989904,0.2730150940598149
2025-04-23 00:00:00-04:00,104.10640711436258,104.63864402063729,102.16130489151855,103.56448364257812,3202100,102.36500663757325,,,0.3691063121057141,0.11100222683376679,0.2581040852719473
2025-04-24 00:00:00-04:00,103.5161003875883,104.15478613871734,102.28710264746965,103.25481414794922,3676700,102.50048599243163,,,0.38062032071817953,0.16495320200507282,0.2156671187131067
2025-04-25 00:00:00-04:00,103.32255586014554,103.42900471811164,102.17098417050319,103.29352569580078,2853400,102.57741889953613,,,0.3881353864907169,0.20960775294005624,0.17852763355066065
2025-04-28 00:00:00-04:00,103.32255795764496,104.08705096080614,102.28710690436147,103.60319519042969,3303300,102.58225746154785,,,0.4128320721365526,0.25026581107357554,0.16256626106297706
2025-04-29 00:00:00-04:00,103.7386610462751,105.07410752813843,102.85804749516801,104.99668884277344,2950700,102.54500045776368,,,0.5326572853065414,0.3067587723314321,0.22589851297510932
2025-04-30 00:00:00-04:00,105.45152086602837,105.55796971917897,102.9064349554946,104.84185791015625,5418500,102.54354858398438,,,0.6085555016331625,0.3671306569416504,0.2414248446915121
2025-05-01 00:00:00-04:00,104.39671398387905,105.24830482921051,103.67093035872765,104.06769561767578,3107200,102.53338775634765,,,0.6020310403639968,0.4141185408274602,0.1879124995365366
2025-05-02 00:00:00-04:00,104.77412720028514,104.8418667140645,103.69997416265628,104.21286010742188,1984700,102.46468086242676,,,0.601102883169844,0.45152038085322255,0.1495825023166214
2025-05-05 00:00:00-04:00,104.27091257540631,104.55154979220204,102.83869632814756,103.9709243774414,2616200,102.60790214538574,,,0.5749390171640414,0.47620673321864065,0.09873228394540073
2025-05-06 00:00:00-04:00,104.74508913610468,105.50958209570972,103.54512896119235,103.9709243774414,3309200,102.89192543029785,,,0.547863924856614,0.49053939083389975,0.0573245340227142
2025-05-07 00:00:00-04:00,103.9612550226114,104.66768772243407,103.06128296059114,104.0096435546875,3249100,103.19191627502441,,,0.5233716691045771,0.49710629340826545,0.026265375696311655
2025-05-08 00:00:00-04:00,103.61287413611791,103.85480202075283,101.15488594226083,101.7935791015625,3598800,103.32933197021484,,,0.3269483633906276,0.4630728544480716,-0.136124491057444
2025-05-09 00:00:00-04:00,101.95955029851395,102.35984725338916,101.27611283950277,102.2036361694336,3057000,103.44612274169921,,,0.2011601947927204,0.41068804083657046,-0.20952784604385005
2025-05-12 00:00:00-04:00,100.70007709412494,101.15895977241868,98.19087437033036,98.60093688964844,4449600,103.3135871887207,,,-0.17932269166659864,0.2926817824179666,-0.47200447408456525
2025-05-13 00:00:00-04:00,98.60092921082416,98.88406972322974,97.02901556027828,97.20475769042969,4607200,103.016890335083,,,-0.5838414454738228,0.11737224992308995,-0.7012136953969127
2025-05-14 00:00:00-04:00,96.92161190923945,96.94114294981111,95.15443263188477,96.25769805908203,5207200,102.66800193786621,,,-0.96777307949273,-0.09966165597790895,-0.868111423514821
2025-05-15 00:00:00-04:00,97.01925339187471,99.29412801806305,96.99972235106597,99.20626068115234,5823900,102.5033145904541,,,-1.027205635702245,-0.28517376156933455,-0.7420318741329104
2025-05-16 00:00:00-04:00,99.17697167569415,100.65124495523192,98.85477654218872,100.60243225097656,2868900,102.32182579040527,,,-0.9528375225148977,-0.41870841962877325,-0.5341291028861245
2025-05-19 00:00:00-04:00,100.25094436386351,101.44208454829132,100.09472583853758,101.32492065429688,1909300,102.28194198608398,,,-0.827119909281393,-0.5003916502169163,-0.32672825906447667
2025-05-20 00:00:00-04:00,101.18824062827954,101.7740452436164,101.13942047328904,101.27611541748047,2408200,102.1128475189209,,,-0.723025609759091,-0.5449188488539369,-0.1781067609051541
2025-05-21 00:00:00-04:00,101.11012696619898,101.4616112099096,100.00686153110757,100.49503326416016,3340400,101.959375,,,-0.6945595600883223,-0.5748472098025567,-0.11971235028576566
2025-05-22 00:00:00-04:00,100.39739429684211,100.63171462875124,98.54234033436461,99.39176177978516,3285100,101.7662223815918,,,-0.7510580075971376,-0.6100895753885729,-0.1409684322085647
2025-05-23 00:00:00-04:00,100.21190003478037,100.52432966864218,98.80596295794717,100.44622039794922,1888400,101.62385711669921,,,-0.70375359699581,-0.6288224673201074,-0.07493112967570259
2025-05-27 00:00:00-04:00,100.99297048861655,101.00272856005996,100.14354899174116,100.47550964355469,2582100,101.46747283935547,,,-0.6563553193291227,-0.6343290583245134,-0.02202626100460936
2025-05-28 00:00:00-04:00,100.27047186395592,100.45597950778487,98.88406591773318,99.27460479736328,2426900,101.18136863708496,,,-0.706424159039571,-0.6487481216260215,-0.05767603741354954
2025-05-29 00:00:00-04:00,99.27460931547968,100.33882017577298,98.47400792781089,100.10449981689453,2297600,100.94450073242187,,,-0.6720874809814319,-0.6534160046744628,-0.01867147630696908
2025-05-30 00:00:00-04:00,100.29000498035191,101.31516118057338,99.84088786660112,101.04178619384766,3896600,100.79320526123047,,,-0.563489752150133,-0.6354307197166357,0.0719409675665027
2025-06-02 00:00:00-04:00,100.44621446006998,101.04178457830413,99.83112074977176,100.73912048339844,2318100,100.6195182800293,101.81188583374023,,-0.4959090047554042,-0.6075263339610426,0.11161732920563838
2025-06-03 00:00:00-04:00,100.39740753173828,100.68054805087014,99.35272024682898,100.39740753173828,2423200,100.44084243774414,101.79780960083008,,-0.4643359673436436,-0.5788882255273441,0.11455225818370052
2025-06-04 00:00:00-04:00,100.41692575860293,100.89533197968225,99.36247300899534,99.44058227539062,1950500,100.21432533264161,101.72423922220865,,-0.5100311303013285,-0.5651167929751592,0.05508566267383064
2025-06-05 00:00:00-04:00,99.39177672726417,99.77255011722173,98.90360495050729,99.36248016357422,2034700,99.98196716308594,101.69597867329915,,-0.5461943824713984,-0.5613323079049573,0.015137925433558852
2025-06-06 00:00:00-04:00,99.42105841727286,99.58703502123662,98.75714455250822,99.38200378417969,2045100,99.8613883972168,101.69175249735514,,-0.5667466374776922,-0.5624151744992306,-0.004331462978461542
2025-06-09 00:00:00-04:00,99.14768144614958,99.85064248100007,98.46423655408987,99.01099395751953,2418300,99.70175628662109,101.66069831848145,,-0.6057936622800071,-0.571090876412047,-0.03470278586796005
