ts,open,high,low,close,volume
2025-03-10 00:00:00-04:00,122.92500305175781,122.92500305175781,113.83000183105469,116.61000061035156,6514800
2025-03-11 00:00:00-04:00,116.58499908447266,123.36000061035156,116.51000213623047,120.06999969482422,5899700
2025-03-12 00:00:00-04:00,124.97000122070312,126.0,116.0,119.4000015258789,6783500
2025-03-13 00:00:00-04:00,115.48999786376953,116.5999984741211,111.0199966430664,113.69999694824219,4525100
2025-03-14 00:00:00-04:00,115.38999938964844,117.79000091552734,114.5,116.1500015258789,3266900
2025-03-17 00:00:00-04:00,115.66999816894531,118.05000305175781,115.29000091552734,116.0199966430664,2793500
2025-03-18 00:00:00-04:00,115.4800033569336,116.16000366210938,111.91000366210938,115.12000274658203,2447200
2025-03-19 00:00:00-04:00,115.76000213623047,119.18000030517578,113.91999816894531,117.58000183105469,2976700
2025-03-20 00:00:00-04:00,117.62999725341797,120.55999755859375,116.68000030517578,117.94000244140625,2476700
2025-03-21 00:00:00-04:00,116.30000305175781,119.56999969482422,115.11399841308594,119.22000122070312,4325300
2025-03-24 00:00:00-04:00,122.62999725341797,124.95800018310547,121.1500015258789,123.93000030517578,3111500
2025-03-25 00:00:00-04:00,131.7899932861328,132.41000366210938,126.05999755859375,127.5,6072400
2025-03-26 00:00:00-04:00,127.52999877929688,127.7020034790039,120.4000015258789,121.1500015258789,2559800
2025-03-27 00:00:00-04:00,119.0,121.0999984741211,115.80799865722656,118.56999969482422,2272800
2025-03-28 00:00:00-04:00,117.30000305175781,117.84300231933594,112.4000015258789,114.91999816894531,3142900
2025-03-31 00:00:00-04:00,110.25,112.9020004272461,106.0999984741211,112.69000244140625,4112700
2025-04-01 00:00:00-04:00,114.16500091552734,115.7300033569336,111.33999633789062,115.66000366210938,3443100
2025-04-02 00:00:00-04:00,112.57499694824219,120.32499694824219,112.5,119.55000305175781,4236300
2025-04-03 00:00:00-04:00,112.5999984741211,113.22000122070312,105.30400085449219,107.38999938964844,4932100
2025-04-04 00:00:00-04:00,101.25,102.5,94.16000366210938,97.08000183105469,6615000
2025-04-07 00:00:00-04:00,90.9749984741211,103.38999938964844,89.41999816894531,98.36000061035156,6550000
2025-04-08 00:00:00-04:00,103.58999633789062,105.26499938964844,95.79000091552734,97.44999694824219,5387200
2025-04-09 00:00:00-04:00,97.23500061035156,115.41999816894531,96.41000366210938,112.55999755859375,7228600
2025-04-10 00:00:00-04:00,108.29000091552734,108.9800033569336,102.0999984741211,105.5,3856000
2025-04-11 00:00:00-04:00,105.56500244140625,107.2699966430664,102.83499908447266,106.25,3133400
2025-04-14 00:00:00-04:00,110.0,111.69000244140625,106.0999984741211,107.12000274658203,2540100
2025-04-15 00:00:00-04:00,107.16999816894531,110.29000091552734,106.18000030517578,109.13999938964844,2015100
2025-04-16 00:00:00-04:00,109.0250015258789,113.66000366210938,107.68000030517578,109.55000305175781,4085400
2025-04-17 00:00:00-04:00,110.80000305175781,110.9000015258789,106.80000305175781,107.9000015258789,1931800
2025-04-21 00:00:00-04:00,105.66000366210938,106.44000244140625,100.25,102.11000061035156,2377400
2025-04-22 00:00:00-04:00,104.19999694824219,107.43000030517578,103.0,106.80999755859375,2483300
2025-04-23 00:00:00-04:00,113.18000030517578,118.0,112.12000274658203,112.80000305175781,3592200
2025-04-24 00:00:00-04:00,112.9000015258789,119.66000366210938,112.9000015258789,118.87000274658203,2607300
2025-04-25 00:00:00-04:00,117.88600158691406,121.08999633789062,117.83000183105469,121.0,2596700
2025-04-28 00:00:00-04:00,121.41000366210938,122.5,118.06199645996094,121.0,2069800
2025-04-29 00:00:00-04:00,120.88999938964844,122.87000274658203,120.48999786376953,122.2300033569336,1710200
2025-04-30 00:00:00-04:00,118.70999908447266,120.93000030517578,117.07499694824219,120.77999877929688,2646900
2025-05-01 00:00:00-04:00,125.69999694824219,125.9800033569336,122.5,122.61000061035156,3230800
2025-05-02 00:00:00-04:00,125.11499786376953,126.05000305175781,123.41999816894531,124.2300033569336,2625200
2025-05-05 00:00:00-04:00,122.58999633789062,126.24500274658203,122.38999938964844,124.63999938964844,2837400
2025-05-06 00:00:00-04:00,122.0,123.48100280761719,120.45500183105469,122.29000091552734,2596700
2025-05-07 00:00:00-04:00,122.08000183105469,122.73999786376953,120.55000305175781,121.70999908447266,2141500
2025-05-08 00:00:00-04:00,123.80999755859375,126.2699966430664,121.45500183105469,124.30999755859375,5434900
2025-05-09 00:00:00-04:00,133.6199951171875,136.38999938964844,130.1999969482422,132.33999633789062,9048300
2025-05-12 00:00:00-04:00,139.0,143.27999877929688,136.32000732421875,142.36000061035156,5052300
2025-05-13 00:00:00-04:00,143.4199981689453,151.32000732421875,143.0,150.36000061035156,5130100
2025-05-14 00:00:00-04:00,152.0,154.6199951171875,150.4499969482422,154.49000549316406,4488300
2025-05-15 00:00:00-04:00,152.94000244140625,154.47000122070312,150.593994140625,152.8000030517578,2942200
2025-05-16 00:00:00-04:00,152.68499755859375,157.50999450683594,152.41000366210938,157.19000244140625,5379700
2025-05-19 00:00:00-04:00,154.44000244140625,158.6699981689453,154.02999877929688,157.52000427246094,3505800
2025-05-20 00:00:00-04:00,156.3000030517578,157.8800048828125,155.27699279785156,157.4199981689453,2705500
2025-05-21 00:00:00-04:00,156.13999938964844,160.20899963378906,155.2100067138672,156.52000427246094,2817600
2025-05-22 00:00:00-04:00,157.36000061035156,160.47999572753906,155.89999389648438,158.2100067138672,2084700
2025-05-23 00:00:00-04:00,155.1699981689453,159.17999267578125,154.92999267578125,158.0399932861328,1677300
2025-05-27 00:00:00-04:00,160.0,162.8000030517578,159.2760009765625,161.75999450683594,2908400
2025-05-28 00:00:00-04:00,162.0,163.00999450683594,161.2899932861328,161.97999572753906,3388200
2025-05-29 00:00:00-04:00,164.80999755859375,165.49000549316406,159.75999450683594,164.16000366210938,3110500
2025-05-30 00:00:00-04:00,163.6199951171875,166.52000427246094,161.1199951171875,165.88999938964844,3895300
2025-06-02 00:00:00-04:00,165.0,170.0,162.27499389648438,169.6999969482422,2694400
2025-06-03 00:00:00-04:00,169.82000732421875,173.19000244140625,167.72999572753906,172.57000732421875,2724200
2025-06-04 00:00:00-04:00,172.5800018310547,174.48699951171875,170.6199951171875,170.9199981689453,2294800
2025-06-05 00:00:00-04:00,172.0,181.11599731445312,170.74000549316406,176.3300018310547,5247500
2025-06-06 00:00:00-04:00,178.38999938964844,181.80999755859375,176.14999389648438,179.6699981689453,2773500
2025-06-09 00:00:00-04:00,180.2100067138672,180.2100067138672,173.14999389648438,177.8000030517578,2637400
2025-06-10 00:00:00-04:00,179.47999572753906,181.8000030517578,176.2899932861328,179.33999633789062,2836300
2025-06-11 00:00:00-04:00,179.0,181.5,177.43499755859375,179.7100067138672,2259500
2025-06-12 00:00:00-04:00,176.0,181.49000549316406,168.1199951171875,170.80999755859375,7894000
2025-06-13 00:00:00-04:00,167.125,173.91000366210938,167.125,171.97000122070312,6261000
2025-06-16 00:00:00-04:00,174.11500549316406,179.47000122070312,173.8040008544922,179.27000427246094,4303600
2025-06-17 00:00:00-04:00,178.27000427246094,182.58999633789062,176.02000427246094,181.22999572753906,3658600
2025-06-18 00:00:00-04:00,181.72000122070312,182.97999572753906,178.86000061035156,181.39999389648438,2952100
2025-06-20 00:00:00-04:00,182.25,184.8459930419922,178.88999938964844,179.3000030517578,2667400
2025-06-23 00:00:00-04:00,178.61000061035156,184.92999267578125,175.25,183.8699951171875,3419000
2025-06-24 00:00:00-04:00,185.9600067138672,187.89999389648438,183.61000061035156,186.42999267578125,2027500
2025-06-25 00:00:00-04:00,187.6699981689453,192.0,187.41000366210938,190.1199951171875,2630300
2025-06-26 00:00:00-04:00,192.0,192.4600067138672,188.35000610351562,190.9600067138672,2271400
2025-06-27 00:00:00-04:00,191.7100067138672,194.7100067138672,189.0,194.0500030517578,4904700
2025-06-30 00:00:00-04:00,195.55499267578125,196.1999969482422,192.32000732421875,195.8300018310547,2898100
2025-07-01 00:00:00-04:00,195.3000030517578,198.00999450683594,180.64999389648438,184.9499969482422,5634000
2025-07-02 00:00:00-04:00,182.96499633789062,187.11300659179688,181.64100646972656,185.63999938964844,3190600
2025-07-03 00:00:00-04:00,185.85000610351562,191.85000610351562,185.85000610351562,191.27000427246094,1848800
2025-07-07 00:00:00-04:00,190.3300018310547,194.14999389648438,188.8000030517578,192.85000610351562,2171600
2025-07-08 00:00:00-04:00,194.0,194.88999938964844,187.77000427246094,192.80999755859375,2444000
2025-07-09 00:00:00-04:00,194.4199981689453,195.89999389648438,192.25,193.49000549316406,2347900
2025-07-10 00:00:00-04:00,194.0800018310547,194.48500061035156,179.5500030517578,181.9199981689453,3861800
2025-07-11 00:00:00-04:00,182.42999267578125,185.3800048828125,180.10899353027344,181.38999938964844,2781800
2025-07-14 00:00:00-04:00,179.94000244140625,184.89999389648438,178.50599670410156,182.89999389648438,2759200
2025-07-15 00:00:00-04:00,184.24000549316406,187.75,180.6999969482422,186.97000122070312,2619900
2025-07-16 00:00:00-04:00,188.77000427246094,190.1199951171875,186.0800018310547,189.80999755859375,3095800
2025-07-17 00:00:00-04:00,190.47999572753906,193.10000610351562,189.0850067138672,191.25,3594100
2025-07-18 00:00:00-04:00,191.7100067138672,197.35000610351562,191.5279998779297,197.35000610351562,4216600
2025-07-21 00:00:00-04:00,198.3000030517578,200.76499938964844,195.0399932861328,197.75999450683594,3624200
2025-07-22 00:00:00-04:00,196.6300048828125,197.22000122070312,188.64999389648438,190.5500030517578,3961400
2025-07-23 00:00:00-04:00,190.02000427246094,190.8300018310547,186.0800018310547,189.14999389648438,2861500
2025-07-24 00:00:00-04:00,190.1999969482422,192.6199951171875,186.72000122070312,191.5800018310547,2623000
2025-07-25 00:00:00-04:00,191.89999389648438,200.00999450683594,191.5800018310547,198.4199981689453,2698700
2025-07-28 00:00:00-04:00,200.91000366210938,202.33999633789062,198.6199951171875,199.41000366210938,3517600
2025-07-29 00:00:00-04:00,200.0,202.36000061035156,197.67999267578125,199.42999267578125,2834700
2025-07-30 00:00:00-04:00,200.4499969482422,203.0800018310547,199.0,200.85000610351562,2735000
2025-07-31 00:00:00-04:00,204.77000427246094,210.97999572753906,203.0,207.67999267578125,6792800
2025-08-01 00:00:00-04:00,198.66000366210938,211.27000427246094,192.8000030517578,200.11000061035156,6449400
2025-08-04 00:00:00-04:00,204.57000732421875,211.75,202.7100067138672,208.8000030517578,3658200
2025-08-05 00:00:00-04:00,209.0,215.5800018310547,204.6999969482422,207.80999755859375,3039500
2025-08-06 00:00:00-04:00,209.4499969482422,215.5500030517578,208.47500610351562,215.52999877929688,2325100
2025-08-07 00:00:00-04:00,218.16000366210938,219.0,204.3300018310547,210.44000244140625,2702100
2025-08-08 00:00:00-04:00,210.58999633789062,211.7899932861328,204.1999969482422,204.60000610351562,1767200
2025-08-11 00:00:00-04:00,202.11000061035156,206.1199951171875,200.10000610351562,201.1699981689453,2066400
2025-08-12 00:00:00-04:00,202.47000122070312,204.0,197.22999572753906,202.3300018310547,2247700
2025-08-13 00:00:00-04:00,204.0,204.52000427246094,195.85499572753906,199.33999633789062,2746000
2025-08-14 00:00:00-04:00,195.97000122070312,198.16600036621094,192.9550018310547,195.3800048828125,2535700
2025-08-15 00:00:00-04:00,195.6300048828125,202.89999389648438,195.0,200.91000366210938,2121900
2025-08-18 00:00:00-04:00,199.99000549316406,203.30999755859375,196.55999755859375,202.3699951171875,2203800
2025-08-19 00:00:00-04:00,201.7899932861328,203.0,193.50999450683594,196.50999450683594,2190800
2025-08-20 00:00:00-04:00,195.0,195.5,184.52000427246094,193.1999969482422,3190600
