ts,open,high,low,close,volume
2025-03-10 00:00:00-04:00,213.45927858009637,214.04821898236415,203.12348085967025,204.98843383789062,3747700
2025-03-11 00:00:00-04:00,205.24364352457562,205.89145997903506,196.1936837512539,202.00450134277344,3198200
2025-03-12 00:00:00-04:00,204.23264538119253,206.1074085403521,199.8745283427557,200.6793975830078,2288300
2025-03-13 00:00:00-04:00,200.30643632819041,204.16394992366432,196.37038136192857,197.31268310546875,1792700
2025-03-14 00:00:00-04:00,201.02294580121838,203.14311324569303,199.72728292602508,202.3578643798828,2771400
2025-03-17 00:00:00-04:00,201.0818483720413,208.20794966197593,201.0818483720413,205.96018981933594,2207500
2025-03-18 00:00:00-04:00,203.62408420699097,205.13569102426607,201.48429621608224,203.28054809570312,1862500
2025-03-19 00:00:00-04:00,203.37323899044188,208.48273083772477,203.22528697938134,204.55691528320312,1640500
2025-03-20 00:00:00-04:00,201.2821067896092,202.8603318373645,198.78654915673314,199.88143920898438,1455400
2025-03-21 00:00:00-04:00,197.45491630624466,198.63859259046552,194.26889093215183,197.90866088867188,3352000
2025-03-24 00:00:00-04:00,203.5113420997223,209.52829285358456,202.8011423636954,208.24598693847656,2743000
2025-03-25 00:00:00-04:00,210.99802020435743,213.68099371048828,207.88103406472462,208.45314025878906,1662300
2025-03-26 00:00:00-04:00,208.16709220375557,209.71572691669408,200.10831274846308,202.94911193847656,3636500
2025-03-27 00:00:00-04:00,200.52260412540318,201.09471038445002,196.01482341775875,197.33657836914062,2877400
2025-03-28 00:00:00-04:00,195.57093848441122,196.3699094799763,186.27917552116224,187.40365600585938,4260700
2025-03-31 00:00:00-04:00,184.75027945233265,188.5084113380454,181.06118682682757,187.4727020263672,4304200
2025-04-01 00:00:00-04:00,185.98325517214346,187.55160674915993,181.7911107982999,187.41351318359375,2270400
2025-04-02 00:00:00-04:00,183.86251691364956,193.91380209380708,183.86251691364956,191.03355407714844,2231700
2025-04-03 00:00:00-04:00,180.98227109586531,182.78736099779493,169.3725076771277,169.54019165039062,6169100
2025-04-04 00:00:00-04:00,162.62560866270707,165.10144949471513,153.74812627469564,158.62088012695312,6449000
2025-04-07 00:00:00-04:00,154.40899666710735,171.18744724750943,150.29576515448304,161.06710815429688,6564400
2025-04-08 00:00:00-04:00,162.33955349992348,166.699381676093,146.0740285321967,151.41038513183594,5100400
